,eng_reference,trimmed_segment_path
2215,"It's not true that somebody will success because they good at Math or English. I have so many students and did you know? Som of them can't studied in shcool too. But they're successful. You know why? They need only one time, to know what they want to do. That's all",combined_wav_3/combined_output_2216.wav
2216,"You improve your skill by yourself and you did it so well. Now, you know what you want to do, so please keep doing and dveloping your skill expertly. Love in what you do. We're so proud of you, thus we're proudly to say . .",combined_wav_3/combined_output_2217.wav
2217,"Yes. I've told your story, your skill and your dream gift to King Power. Your wish to give money for your parents isn't a big deal. They truly appreciate in what you do and are willing to make your wish come true.",combined_wav_3/combined_output_2218.wav
2218,"They want to give you a fund worth for THB40,000 baht from King power. Cha, would you like to say somthing to your parents? You can tell them by the camera. So, all I want to say is . . . I still love and miss you guys. And I'll try my best.",combined_wav_3/combined_output_2219.wav
2219,"I'll try my best to do a job and take care of you guys. So, I just want you guys .. Please hug me, at least once. Please hug me. What the word that you want to hear from them? I just want them to tell me that. . That . . they love me.",combined_wav_3/combined_output_2220.wav
2220,"IF you have a chance to see your parent, what would you do then? I want to hug them and tell them that I was worry about them all the time. So, just do it. Guys . I love you so much. I don't care if you don't have any money for me, just come visit us.",combined_wav_3/combined_output_2221.wav
2221,God protect you. I love you guys so much. We're proud of you really. We're love you so much. I think this is good chance to show how much you love your parents. What would you want to tell them?,combined_wav_3/combined_output_2222.wav
2222,"It's not nessecery, just you're good person and love your parents that's all . They don't need anything from you, in other hand they always worry and love you. I think the confict in your family get better.",combined_wav_3/combined_output_2223.wav
2223,"He wants to give somthing to your guys. he crews please . Cha this is money from King Power. Would you give the money to them please ? The money for your guys. This is money from my skill, and I want to give it to you guys.",combined_wav_3/combined_output_2224.wav
2224,I want you to know that I love and worry about you guys. We're proud of you so much. Guys. . The most important thing in life isn't how much money do you have. . . But love and relationship in your family is the most important thing.,combined_wav_3/combined_output_2225.wav
2225,This is Thank you for coming to the show. Thank you. Welcome to the city of Florence.,combined_wav_3/combined_output_2226.wav
2226,"Our plan today is to eat good food, go to about four highlights, and watch a really beautiful sunset. I made a reservation at a steak place. A famous steak place that everyone must try. Wow, perfect timing! Beautiful light. I can't dance. Hello.",combined_wav_3/combined_output_2227.wav
2227,"We are going from Rome to Florence using the train. I typed in Terminal in the Uber app. I recommend using Uber. Don't take the subway or walk because the ground is made from rocks. Real rocks. Small rocks. Walking around with many suitcases, heavy suitcases,",combined_wav_3/combined_output_2228.wav
2228,"will make me faint. The train we booked will take about 1 hour and 55 minutes to reach Florence. I'll tell you how it goes. Hello, welcome to the city of Florence. Florence is considered a very important city in Italy.",combined_wav_3/combined_output_2229.wav
2229,The city is located near the middle of the country. A big river that runs through it is called Arno. It's similar to Bangkok with Chao Phraya River running through. So it has become an important trading hub in Italy since the past until now. Many people might not know,combined_wav_3/combined_output_2230.wav
2230,"that from 1865 1871 Florence was the capital city of Italy before it was changed to Rome. Another fact I must tell you is that Florence was the center of Renaissance art. In the past, when there were wars, Roman arts were destroyed.",combined_wav_3/combined_output_2231.wav
2231,"During the Renaissance, which means rebirth, art became lively and significant again. One noticeable thing is that the city is filled with human statues that were made according to the belief that human body is beautiful and has potential. So in this clip,",combined_wav_3/combined_output_2232.wav
2232,"you'll see the most beautiful statues, arts, and architectures in Italy. After I booked the hotel, I just found out that our hotel is here. Close to restaurants and entertainments. I'm not sure if it'll get noisy at night. I hope not. It's now 1 p.m. This is the first glimpse",combined_wav_3/combined_output_2233.wav
2233,"of a walk in the city. From walking a little, I feel like the city is cute. It's a bit cuter than Rome. There are antique shops and art shops all around. The people seem friendly. Today we'll get to see a beautiful sunset.",combined_wav_3/combined_output_2234.wav
2234,"Turn this way. I almost missed it. Do you see that? A statue of a naked man. So many of these statues. This whole area. Like I said earlier, this city is the center of art. This feels like the center of the city. There are so many statues.",combined_wav_3/combined_output_2235.wav
2235,"I think if you are into art, you can spend the whole day here. Do you see this statue? This is probably the statue of David by Michelangelo. If you look at it, it's a statue of a naked man. No clothes. You see his private part. Like I said earlier,",combined_wav_3/combined_output_2236.wav
2236,"after the Renaissance, they believed in the beauty of human body. So the statues are naked. Can I film this? We're getting close to the restaurant. Everyone has bread from this place. It's the same place. Bread in a paper bag. There are people sitting and eating.",combined_wav_3/combined_output_2237.wav
2237,"Actually, it has branches in Rome and Milan as well. In case you see this clip and you want to try it. But the original branch is in Florence. The line is super long, but I think it won't take long. Because it's just sandwich.",combined_wav_3/combined_output_2238.wav
2238,"There are three stores. One, two, and three. All the same. The vibe inside is really lively. Everyone's singing, dancing, and being happy. 12 euros for this sandwich. It's not small. The paper's blocking it. Let me take it out.",combined_wav_3/combined_output_2239.wav
2239,"Here, look at this. It's as big as my face.   Woah. My face is gone. So much filling. At this place, you can DIY or order what they have. I chose to DIY with truffle salami, sun dried tomato, eggplant, basil,",combined_wav_3/combined_output_2240.wav
2240,"rocket, and cream. Not sure what cheese it is. I don't remember the name. Pinocchio something. Oh, wow. The bread is crispy. It's delicious like a typical bread. I still crave rice, but it's good. The bread is freshly baked. Did you see when he opened it? It was hot and looked great.   Yes.",combined_wav_3/combined_output_2241.wav
2241,"I also chose my own filling. Truffle salami. When I eat all the elements together, it makes the taste more dynamic. Crispy, sweet, soft. Fragrant truffle. A little creamy and cheesy. The sourness and sweetness from sun dried tomato. Fragrant basil too. Should I eat like a local?",combined_wav_3/combined_output_2242.wav
2242,"Sitting down like that. Based on the taste, I like the one in Rome more, remember? The first place, that one was amazing. The bread and filling were good. But this one is nice too. But that bread was 10 out of 10. Is this good? Yes. It's not not delicious. It's just that I tasted the best one.",combined_wav_3/combined_output_2243.wav
2243,"Alright, we'll have some dessert and then we'll walk around for gelato. The gelato place we're going to eat at is Gelateria dei Neri. It's been open since 1989. Walk straight and you'll see it. Easy. Gelato. A really important and famous",combined_wav_3/combined_output_2244.wav
